pitch,velocity,start,end
68,107,361343,361583
70,98,361583,361823
82,98,361583,361823
70,100,361823,362063
82,100,361823,362063
59,88,361583,362063
63,88,361583,362063
68,96,362063,362303
80,96,362063,362303
68,97,362303,362543
80,97,362303,362543
40,83,362063,362543
67,96,362543,362783
79,96,362543,362783
58,98,362543,362783
62,98,362543,362783
67,98,362783,363023
79,98,362783,363023
58,99,362783,363023
62,99,362783,363023
68,104,363023,363263
80,104,363023,363263
68,106,363263,363503
80,106,363263,363503
58,99,363023,363503
62,99,363023,363503
70,127,363503,363743
82,127,363503,363743
70,120,363743,363983
82,120,363743,363983
39,89,363503,363983
63,96,363983,364223
75,96,363983,364223
55,99,363983,364223
58,99,363983,364223
63,96,364223,364463
75,96,364223,364463
55,100,364223,364463
58,100,364223,364463
75,127,364463,364703
87,127,364463,364703
75,127,364703,364943
87,127,364703,364943
55,111,364463,364943
58,111,364463,364943
63,111,364463,364943
87,127,364943,365183
99,127,364943,365183
87,127,365183,365423
99,127,365183,365423
67,112,364943,365423
70,112,364943,365423
75,112,364943,365423
87,127,365423,365663
99,127,365423,365663
87,127,365663,365903
99,127,365663,365903
85,127,365903,366143
97,127,365903,366143
85,127,366143,366383
97,127,366143,366383
84,127,366383,366623
96,127,366383,366623
84,123,366623,366863
96,123,366623,366863
32,94,366383,366863
44,94,366383,366863
84,120,366863,367103
96,120,366863,367103
54,105,366863,367103
57,105,366863,367103
63,105,366863,367103
84,117,367103,367343
96,117,367103,367343
54,104,367103,367343
57,104,367103,367343
63,104,367103,367343
81,100,367343,367583
93,100,367343,367583
81,100,367583,367823
93,100,367583,367823
54,103,367343,367823
57,103,367343,367823
63,103,367343,367823
80,98,367823,368063
92,98,367823,368063
80,99,368063,368303
92,99,368063,368303
36,84,367823,368303
48,84,367823,368303
80,100,368303,368543
92,100,368303,368543
57,112,368303,368543
63,112,368303,368543
69,112,368303,368543
80,101,368543,368783
92,101,368543,368783
57,112,368543,368783
63,112,368543,368783
69,112,368543,368783
78,96,368783,369023
90,96,368783,369023
78,98,369023,369263
90,98,369023,369263
57,111,368783,369263
63,111,368783,369263
69,111,368783,369263
76,102,369263,369743
88,102,369263,369743
37,88,369263,369743
49,88,369263,369743
64,96,369743,369983
69,96,369743,369983
73,96,369743,369983
52,98,369743,369983
57,98,369743,369983
61,98,369743,369983
64,97,369983,370223
69,97,369983,370223
73,97,369983,370223
52,99,369983,370223
57,99,369983,370223
61,99,369983,370223
64,98,370223,370463
69,98,370223,370463
75,98,370223,370463
51,101,370223,370463
57,101,370223,370463
61,101,370223,370463
64,99,370463,370703
69,99,370463,370703
75,99,370463,370703
51,102,370463,370703
57,102,370463,370703
61,102,370463,370703
64,100,370703,370943
69,100,370703,370943
76,100,370703,370943
49,104,370703,370943
57,104,370703,370943
61,104,370703,370943
64,103,370943,371183
69,103,370943,371183
76,103,370943,371183
49,105,370943,371183
57,105,370943,371183
61,105,370943,371183
64,104,371183,371423
69,104,371183,371423
75,104,371183,371423
51,107,371183,371423
57,107,371183,371423
61,107,371183,371423
64,108,371423,371663
69,108,371423,371663
75,108,371423,371663
51,108,371423,371663
57,108,371423,371663
61,108,371423,371663
64,105,371663,371903
69,105,371663,371903
73,105,371663,371903
52,110,371663,371903
57,110,371663,371903
61,110,371663,371903
64,108,371903,372143
69,108,371903,372143
73,108,371903,372143
52,111,371903,372143
57,111,371903,372143
61,111,371903,372143
63,114,372143,372383
68,114,372143,372383
71,114,372143,372383
75,114,372143,372383
51,108,372143,372383
56,108,372143,372383
59,108,372143,372383
64,127,372383,372623
76,127,372383,372623
50,121,372383,372623
62,121,372383,372623
65,127,372623,372863
77,127,372623,372863
49,115,372623,372863
61,115,372623,372863
66,127,372863,373103
78,127,372863,373103
48,109,372863,373103
60,109,372863,373103
67,127,373103,373343
79,127,373103,373343
47,104,373103,373343
59,104,373103,373343
68,127,373343,373583
80,127,373343,373583
46,102,373343,373583
58,102,373343,373583
69,127,373583,373823
81,127,373583,373823
45,100,373583,373823
57,100,373583,373823
70,127,373823,374063
82,127,373823,374063
44,99,373823,374063
56,99,373823,374063
71,127,374063,374303
83,127,374063,374303
43,99,374063,374303
55,99,374063,374303
72,127,374303,374543
84,127,374303,374543
42,99,374303,374543
54,99,374303,374543
73,127,374543,374783
85,127,374543,374783
41,100,374543,374783
53,100,374543,374783
74,127,374783,375023
86,127,374783,375023
40,100,374783,375023
52,100,374783,375023
75,127,375023,375263
79,127,375023,375263
82,127,375023,375263
87,127,375023,375263
39,107,375023,375263
43,107,375023,375263
46,107,375023,375263
51,107,375023,375263
76,127,375263,375503
88,127,375263,375503
38,102,375263,375503
50,102,375263,375503
77,127,375503,375743
89,127,375503,375743
37,102,375503,375743
49,102,375503,375743
78,127,375743,375983
90,127,375743,375983
36,103,375743,375983
48,103,375743,375983
79,127,375983,376223
91,127,375983,376223
35,103,375983,376223
47,103,375983,376223
80,127,376223,376463
92,127,376223,376463
34,105,376223,376463
46,105,376223,376463
81,127,376463,376703
93,127,376463,376703
33,106,376463,376703
45,106,376463,376703
82,127,376703,376943
94,127,376703,376943
32,107,376703,376943
44,107,376703,376943
83,127,376943,377183
95,127,376943,377183
31,108,376943,377183
43,108,376943,377183
85,127,377183,377423
97,127,377183,377423
30,109,377183,377423
42,109,377183,377423
86,127,377423,377663
98,127,377423,377663
28,107,377423,377663
40,107,377423,377663
87,127,377663,377903
99,127,377663,377903
27,108,377663,377903
39,108,377663,377903
59,102,377903,378383
63,102,377903,378383
68,102,377903,378383
32,119,377903,378383
44,119,377903,378383
39,127,378383,378623
51,127,378383,378623
44,127,378623,378863
56,127,378623,378863
71,96,378863,379343
75,96,378863,379343
83,96,378863,379343
51,127,378863,379343
63,127,378863,379343
70,96,379343,379583
75,96,379343,379583
82,96,379343,379583
71,99,379583,379823
83,99,379583,379823
32,103,379343,379823
44,103,379343,379823
39,124,379823,380063
51,124,379823,380063
73,105,379823,380303
85,105,379823,380303
44,127,380063,380303
56,127,380063,380303
71,103,380303,380543
75,103,380303,380543
83,103,380303,380543
70,102,380543,380783
82,102,380543,380783
51,127,380303,380783
63,127,380303,380783
71,114,380783,381023
75,114,380783,381023
83,114,380783,381023
73,117,381023,381263
85,117,381023,381263
32,105,380783,381263
44,105,380783,381263
39,111,381263,381503
51,111,381263,381503
75,126,381263,381743
87,126,381263,381743
44,127,381503,381743
56,127,381503,381743
73,116,381743,381983
85,116,381743,381983
71,107,381983,382223
83,107,381983,382223
51,127,381743,382223
63,127,381743,382223
70,103,382223,382463
75,103,382223,382463
82,103,382223,382463
71,109,382463,382703
83,109,382463,382703
32,97,382223,382703
44,97,382223,382703
39,107,382703,382943
51,107,382703,382943
73,120,382703,383183
85,120,382703,383183
44,127,382943,383183
56,127,382943,383183
71,109,383183,383423
75,109,383183,383423
83,109,383183,383423
70,104,383423,383663
82,104,383423,383663
51,127,383183,383663
63,127,383183,383663
71,117,383663,383903
75,117,383663,383903
83,117,383663,383903
70,105,383903,384143
82,105,383903,384143
32,103,383663,384143
44,103,383663,384143
39,107,384143,384383
51,107,384143,384383
68,98,384143,384623
80,98,384143,384623
44,127,384383,384623
56,127,384383,384623
83,127,384623,385103
87,127,384623,385103
95,127,384623,385103
51,127,384623,385103
63,127,384623,385103
82,127,385103,385343
87,127,385103,385343
94,127,385103,385343
83,127,385343,385583
95,127,385343,385583
32,97,385103,385583
44,97,385103,385583
39,107,385583,385823
51,107,385583,385823
85,127,385583,386063
97,127,385583,386063
44,127,385823,386063
56,127,385823,386063
83,127,386063,386303
87,127,386063,386303
95,127,386063,386303
82,126,386303,386543
94,126,386303,386543
51,127,386063,386543
63,127,386063,386543
83,127,386543,386783
87,127,386543,386783
95,127,386543,386783
85,127,386783,387023
97,127,386783,387023
32,103,386543,387023
44,103,386543,387023
39,107,387023,387263
51,107,387023,387263
87,127,387023,387503
99,127,387023,387503
44,127,387263,387503
56,127,387263,387503
85,124,387503,387743
97,124,387503,387743
83,112,387743,387983
95,112,387743,387983
51,127,387503,387983
63,127,387503,387983
82,106,387983,388223
87,106,387983,388223
94,106,387983,388223
83,112,388223,388463
95,112,388223,388463
32,97,387983,388463
44,97,387983,388463
39,107,388463,388703
51,107,388463,388703
85,122,388463,388943
97,122,388463,388943
44,127,388703,388943
56,127,388703,388943
83,109,388943,389183
87,109,388943,389183
95,109,388943,389183
82,104,389183,389423
94,104,389183,389423
51,127,388943,389423
63,127,388943,389423
83,117,389423,389663
87,117,389423,389663
95,117,389423,389663
82,105,389663,389903
94,105,389663,389903
32,103,389423,389903
44,103,389423,389903
39,107,389903,390143
51,107,389903,390143
80,98,389903,390383
92,98,389903,390383
44,127,390143,390383
56,127,390143,390383
63,96,390383,390863
71,96,390383,390863
75,96,390383,390863
47,127,390383,390863
51,127,390383,390863
59,127,390383,390863
63,96,390863,391103
70,96,390863,391103
75,96,390863,391103
46,126,390863,391103
51,126,390863,391103
58,126,390863,391103
63,99,391103,391343
71,99,391103,391343
75,99,391103,391343
47,127,391103,391343
51,127,391103,391343
59,127,391103,391343
63,101,391343,391823
73,101,391343,391823
75,101,391343,391823
49,127,391343,391823
51,127,391343,391823
61,127,391343,391823
63,108,391823,392063
71,108,391823,392063
75,108,391823,392063
47,127,391823,392063
51,127,391823,392063
59,127,391823,392063
63,109,392063,392303
70,109,392063,392303
75,109,392063,392303
46,127,392063,392303
51,127,392063,392303
58,127,392063,392303
63,118,392303,392543
71,118,392303,392543
75,118,392303,392543
47,127,392303,392543
51,127,392303,392543
59,127,392303,392543
63,113,392543,392783
70,113,392543,392783
75,113,392543,392783
46,127,392543,392783
51,127,392543,392783
58,127,392543,392783
63,115,392783,393263
68,115,392783,393263
75,115,392783,393263
44,116,392783,393263
51,116,392783,393263
56,116,392783,393263
75,127,393263,393405
80,127,393263,393405
87,127,393263,393405
32,108,393263,393405
39,108,393263,393405
44,108,393263,393405
63,108,393743,393983
70,108,393743,393983
75,108,393743,393983
46,115,393743,393983
51,115,393743,393983
58,115,393743,393983
63,112,393983,394223
71,112,393983,394223
75,112,393983,394223
47,122,393983,394223
51,122,393983,394223
59,122,393983,394223
63,116,394223,394703
73,116,394223,394703
75,116,394223,394703
49,127,394223,394703
51,127,394223,394703
61,127,394223,394703
63,125,394703,394943
71,125,394703,394943
75,125,394703,394943
47,127,394703,394943
51,127,394703,394943
59,127,394703,394943
63,126,394943,395183
70,126,394943,395183
75,126,394943,395183
46,124,394943,395183
51,124,394943,395183
58,124,394943,395183
63,127,395183,395423
71,127,395183,395423
75,127,395183,395423
47,127,395183,395423
51,127,395183,395423
59,127,395183,395423
63,126,395423,395663
70,126,395423,395663
75,126,395423,395663
46,124,395423,395663
51,124,395423,395663
58,124,395423,395663
63,126,395663,396143
68,126,395663,396143
75,126,395663,396143
44,114,395663,396143
51,114,395663,396143
56,114,395663,396143
75,127,396143,396285
80,127,396143,396285
87,127,396143,396285
32,108,396143,396285
39,108,396143,396285
44,108,396143,396285
63,111,396623,396863
71,111,396623,396863
75,111,396623,396863
47,118,396623,396863
51,118,396623,396863
59,118,396623,396863
63,111,396863,397103
70,111,396863,397103
75,111,396863,397103
46,113,396863,397103
51,113,396863,397103
58,113,396863,397103
63,112,397103,397583
68,112,397103,397583
75,112,397103,397583
44,105,397103,397583
51,105,397103,397583
56,105,397103,397583
80,127,397583,397725
87,127,397583,397725
92,127,397583,397725
32,96,397583,397725
39,96,397583,397725
44,96,397583,397725
63,101,398063,398303
71,101,398063,398303
75,101,398063,398303
47,109,398063,398303
51,109,398063,398303
59,109,398063,398303
63,96,398303,398543
70,96,398303,398543
75,96,398303,398543
46,100,398303,398543
51,100,398303,398543
58,100,398303,398543
63,96,398543,399023
68,96,398543,399023
75,96,398543,399023
44,93,398543,399023
51,93,398543,399023
56,93,398543,399023
83,127,399023,399165
87,127,399023,399165
95,127,399023,399165
32,83,399023,399165
39,83,399023,399165
44,83,399023,399165
63,95,399503,399743
71,95,399503,399743
75,95,399503,399743
47,104,399503,399743
51,104,399503,399743
59,104,399503,399743
63,96,399743,399983
70,96,399743,399983
75,96,399743,399983
46,100,399743,399983
51,100,399743,399983
58,100,399743,399983
63,96,399983,400463
68,96,399983,400463
75,96,399983,400463
44,94,399983,400463
51,94,399983,400463
56,94,399983,400463
87,127,400463,401423
92,127,400463,401423
99,127,400463,401423
32,112,400463,401423
39,112,400463,401423
44,112,400463,401423
87,127,401423,401903
92,127,401423,401903
99,127,401423,401903
44,127,401423,401903
51,127,401423,401903
56,127,401423,401903
87,127,401903,402383
92,127,401903,402383
99,127,401903,402383
56,127,401903,402383
63,127,401903,402383
68,127,401903,402383
87,127,402383,402863
92,127,402383,402863
99,127,402383,402863
68,127,402383,402863
75,127,402383,402863
80,127,402383,402863
87,127,402863,403343
92,127,402863,403343
99,127,402863,403343
56,127,402863,403343
63,127,402863,403343
68,127,402863,403343
87,127,403343,403823
92,127,403343,403823
99,127,403343,403823
44,127,403343,403823
51,127,403343,403823
56,127,403343,403823
87,127,403823,404303
92,127,403823,404303
99,127,403823,404303
32,127,403823,404303
39,127,403823,404303
44,127,403823,404303
59,127,405263,405743
63,127,405263,405743
68,127,405263,405743
44,127,405263,405743
51,127,405263,405743
56,127,405263,405743
80,127,406703,409583
83,127,406703,409583
87,127,406703,409583
92,127,406703,409583
59,127,406703,409583
63,127,406703,409583
68,127,406703,409583
71,127,406703,409583
960,120,0,0
