pitch,velocity,start,end
66,80,50160,50311
70,80,50160,50311
76,80,50160,50311
75,80,50320,50623
63,80,50640,50791
67,80,50640,50791
73,80,50640,50791
70,80,50800,51103
63,80,51120,51803
68,80,51120,51803
71,80,51120,51803
71,80,51840,51991
70,80,52000,52075
61,80,52080,52307
64,80,52080,52307
68,80,52080,52307
70,80,52320,52547
71,80,52560,52787
73,80,52800,53027
63,80,53040,53267
68,80,53040,53267
71,80,53040,53267
66,80,53280,53507
59,80,53520,53671
63,80,53520,53671
66,80,53680,53983
59,80,54000,54151
64,80,54000,54151
68,80,54000,54151
73,80,54160,54463
61,80,54480,54631
66,80,54480,54631
70,80,54480,54631
71,80,54640,54943
63,80,54960,55643
68,80,54960,55643
71,80,54960,55643
71,80,55680,55831
70,80,55840,55915
61,80,55920,56147
64,80,55920,56147
68,80,55920,56147
70,80,56160,56387
71,80,56400,56627
73,80,56640,56867
63,80,56880,57107
68,80,56880,57107
71,80,56880,57107
66,80,57120,57347
63,80,57360,57511
68,80,57360,57511
71,80,57360,57511
73,80,57520,57823
64,80,57840,57991
68,80,57840,57991
75,80,57840,57991
76,80,58000,58303
66,80,58320,58471
70,80,58320,58471
73,80,58320,58471
71,80,58480,58783
63,80,58800,59255
66,80,58800,59255
71,80,58800,59255
78,64,59280,59507
71,64,59520,59747
59,64,59760,60215
63,64,59760,60215
73,64,59760,60215
78,64,60240,60467
71,64,60480,60707
58,64,60720,60947
61,64,60720,60947
71,64,60720,60947
73,64,60960,61187
78,64,61200,61427
71,64,61440,61667
56,64,61680,61907
59,64,61680,61907
66,64,61680,61907
73,64,61920,62147
78,64,62160,62387
71,64,62400,62627
59,64,62640,62867
63,64,62640,62867
71,64,62640,62867
73,64,62880,63107
75,64,63120,63347
71,64,63360,63587
56,64,63600,63827
59,64,63600,63827
66,64,63600,63827
73,64,63840,64067
78,64,64080,64307
71,64,64320,64547
59,64,64560,64787
63,64,64560,64787
71,64,64560,64787
73,64,64800,65027
75,64,65040,65267
71,64,65280,65507
53,64,65520,65760
56,64,65520,65975
59,64,65520,65975
71,64,66000,66455
63,64,66480,66935
67,64,66480,66935
73,64,66480,66935
70,64,66960,67187
71,64,67200,67313
73,64,67320,67433
68,64,67440,67667
71,64,67440,67667
75,64,67440,67667
71,64,67680,67793
68,64,67800,68141
73,64,68160,68387
63,64,68400,68627
66,64,68400,68627
70,64,68400,68627
66,64,68640,68753
63,64,68760,69101
70,64,69120,69347
59,64,69360,69587
64,64,69360,69587
68,64,69360,69587
66,64,69600,69713
59,64,69720,70061
66,64,70080,70307
54,64,70320,71003
59,64,70320,71003
63,64,70320,71003
61,64,71040,71153
63,64,71160,71273
56,64,71280,71735
59,64,71280,71735
64,64,71280,71735
71,64,71760,71987
70,64,72000,72113
71,64,72120,72233
59,64,72240,72695
63,64,72240,72695
66,64,72240,72695
64,64,72720,72947
63,64,72960,73073
64,64,73080,73193
56,64,73200,73655
59,64,73200,73655
65,64,73200,73655
71,64,73680,73907
70,64,73920,74033
68,64,74040,74153
58,64,74160,74843
63,64,74160,74843
67,64,74160,74843
71,64,74880,74993
73,64,75000,75113
68,64,75120,75347
71,64,75120,75347
75,64,75120,75347
71,64,75360,75473
68,64,75480,75821
73,64,75840,76067
63,64,76080,76307
66,64,76080,76307
70,64,76080,76307
66,64,76320,76433
63,64,76440,76781
70,64,76800,77027
59,64,77040,77267
64,64,77040,77267
68,64,77040,77267
66,64,77280,77393
59,64,77400,77741
66,64,77760,77987
54,64,78000,78683
59,64,78000,78683
63,64,78000,78683
61,64,78720,78833
63,64,78840,78953
56,64,78960,79415
59,64,78960,79415
64,64,78960,79415
66,64,79440,79667
64,64,79680,79793
66,64,79800,79913
54,64,79920,80147
59,64,79920,80147
63,64,79920,80147
66,64,80160,80387
71,64,80400,80627
75,64,80640,80867
63,64,80880,80993
67,64,80880,80993
73,64,80880,80993
73,64,81000,81341
63,64,81360,81701
67,64,81360,81701
73,64,81360,81701
71,64,81720,81833
63,64,81840,82751
68,64,81840,82751
71,64,81840,82751
61,64,82800,83141
64,64,82800,83141
68,64,82800,83141
70,64,83160,83273
71,64,83280,83507
70,64,83520,83633
68,64,83640,83753
59,64,83760,83987
66,64,83760,83987
75,64,84000,84227
75,64,84240,84695
66,64,84720,85061
70,64,84720,85061
73,64,84720,85061
75,64,85080,85193
76,64,85200,85427
75,64,85440,85553
73,64,85560,85673
63,64,85680,85907
66,64,85680,85907
71,64,85680,85907
73,64,85920,86147
66,64,86160,86615
61,64,86640,86981
64,64,86640,86981
66,64,87000,87113
68,64,87120,87347
66,64,87360,87473
64,64,87480,87593
59,64,87600,87827
63,64,87600,87827
71,64,87840,88067
71,64,88080,88307
71,64,88320,88547
59,64,88560,88787
64,64,88560,88787
70,64,88560,89015
61,64,89040,89267
66,64,89040,89267
68,64,89040,89267
70,64,89280,89507
63,64,89520,89975
66,64,89520,89975
71,64,89520,89975
73,80,90000,90151
75,80,90160,90235
73,80,90240,90391
71,80,90400,90475
59,80,90480,90631
64,80,90480,90631
68,80,90480,90631
71,80,90640,90943
68,80,90960,91111
71,80,90960,91111
75,80,90960,91111
78,80,91120,91423
63,80,91440,91591
66,80,91440,91591
73,80,91440,91591
71,80,91600,91903
63,80,91920,92071
66,80,91920,92071
73,80,91920,92071
75,80,92080,92155
73,80,92160,92311
71,80,92320,92395
58,80,92400,92551
61,80,92400,92551
68,80,92400,92551
71,80,92560,92863
66,80,92880,93031
70,80,92880,93031
75,80,92880,93031
78,80,93040,93343
63,80,93360,93511
68,80,93360,93511
73,80,93360,93511
71,80,93520,93823
63,80,93840,93991
68,80,93840,93991
73,80,93840,93991
75,80,94000,94075
73,80,94080,94231
71,80,94240,94315
59,80,94320,94471
64,80,94320,94471
68,80,94320,94471
71,80,94480,94783
68,80,94800,94951
71,80,94800,94951
75,80,94800,94951
78,80,94960,95263
71,80,95280,95431
75,80,95280,95431
80,80,95280,95431
78,80,95440,95743
71,80,95760,95911
75,80,95760,95911
78,80,95760,95911
83,80,95920,96223
70,80,96240,96391
73,80,96240,96391
82,80,96240,96391
78,80,96400,96703
66,80,96720,96871
70,80,96720,96871
75,80,96720,96871
78,80,96880,97183
63,80,97200,97655
67,80,97200,97655
73,80,97200,97655
63,80,97680,97831
67,80,97680,97831
73,80,97680,97831
75,80,97840,97915
73,80,97920,98071
71,80,98080,98155
59,80,98160,98311
64,80,98160,98311
68,80,98160,98311
71,80,98320,98623
68,80,98640,98791
71,80,98640,98791
75,80,98640,98791
78,80,98800,99103
63,80,99120,99271
66,80,99120,99271
73,80,99120,99271
71,80,99280,99507
71,80,99520,99595
71,80,99600,99751
71,80,99760,99835
73,80,99840,99991
75,80,100000,100075
66,80,100080,100231
70,80,100080,100231
76,80,100080,100231
75,80,100240,100543
63,80,100560,100711
67,80,100560,100711
73,80,100560,100711
70,80,100720,101023
63,80,101040,101723
68,80,101040,101723
71,80,101040,101723
71,80,101760,101911
70,80,101920,101995
61,80,102000,102227
64,80,102000,102227
68,80,102000,102227
70,80,102240,102467
71,80,102480,102707
73,80,102720,102947
63,80,102960,103187
68,80,102960,103187
71,80,102960,103187
66,80,103200,103427
59,80,103440,103591
63,80,103440,103591
66,80,103600,103827
66,80,103840,103915
59,80,103920,104071
64,80,103920,104071
68,80,103920,104071
73,80,104080,104383
